2020/12/20 15:31:45,AUD,  51173,CAD, -46907,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19179,NZD,  14030,USD, -14630
2020/12/20 15:31:45,AUD,  51173,CAD, -46907,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  14030,USD, -14593
2020/12/20 15:31:45,AUD,  51173,CAD, -46907,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  14030,USD, -14593
2020/12/20 15:31:45,AUD,  51173,CAD, -46370,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  14030,USD, -15130
2020/12/20 15:31:45,AUD,  51173,CAD, -46381,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  14030,USD, -15119
2020/12/20 15:31:45,AUD,  51173,CAD, -46383,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  14030,USD, -15117
2020/12/20 15:31:45,AUD,  51173,CAD, -46383,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,   9410,USD, -10497
2020/12/20 15:31:45,AUD,  51173,CAD, -46383,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,   9386,USD, -10473
2020/12/20 15:31:45,AUD,  51173,CAD, -46383,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,   9387,USD, -10474
2020/12/20 15:31:45,AUD,  44670,CAD, -46383,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,   9387,USD,  -3971
2020/12/20 15:31:46,AUD,  44634,CAD, -46383,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,   9387,USD,  -3936
2020/12/20 15:31:46,AUD,  44634,CAD, -46383,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,   9387,USD,  -3936
2020/12/20 15:31:46,AUD,  35470,CAD, -46383,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  18551,USD,  -3936
2020/12/20 15:31:46,AUD,  35396,CAD, -46383,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  18626,USD,  -3936
2020/12/20 15:31:46,AUD,  35380,CAD, -46383,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  18641,USD,  -3936
2020/12/20 15:31:46,AUD,  35380,CAD, -46383,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  18641,USD,  -3936
2020/12/20 15:31:46,AUD,  35380,CAD, -46383,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  18641,USD,  -3936
2020/12/20 15:31:46,AUD,  35380,CAD, -46383,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  18641,USD,  -3936
2020/12/20 15:31:46,AUD,  22920,CAD, -33923,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  18641,USD,  -3936
2020/12/20 15:31:46,AUD,  22886,CAD, -33889,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  18641,USD,  -3936
2020/12/20 15:31:46,AUD,  22873,CAD, -33876,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  18641,USD,  -3936
2020/12/20 15:31:46,AUD,  22873,CAD, -33876,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  18641,USD,  -3936
2020/12/20 15:31:46,AUD,  22873,CAD, -33876,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  18641,USD,  -3936
2020/12/20 15:31:46,AUD,  22873,CAD, -33876,CHF, -10899,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  18641,USD,  -3936
2020/12/20 15:31:46,AUD,  19650,CAD, -33876,CHF,  -7676,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  18641,USD,  -3936
2020/12/20 15:31:46,AUD,  19650,CAD, -33876,CHF,  -7676,EUR,  15059,GBP,  11353,JPY, -19216,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10411,CAD, -33876,CHF,  -7679,EUR,  15059,GBP,  11353,JPY,  -9974,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10411,CAD, -33876,CHF,  -7679,EUR,  15059,GBP,  11353,JPY,  -9974,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10359,CAD, -33876,CHF,  -7679,EUR,  15059,GBP,  11353,JPY,  -9921,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -33876,CHF,  -7679,EUR,  15059,GBP,  11353,JPY,  -9901,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -33876,CHF,  -7679,EUR,  15059,GBP,  11353,JPY,  -9901,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -33876,CHF,  -7679,EUR,  15059,GBP,  11353,JPY,  -9901,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -33876,CHF,  -7679,EUR,  15059,GBP,  11353,JPY,  -9901,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -28871,CHF,  -7679,EUR,  15059,GBP,  11353,JPY, -14906,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -28863,CHF,  -7679,EUR,  15059,GBP,  11353,JPY, -14914,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -28864,CHF,  -7679,EUR,  15059,GBP,  11353,JPY, -14913,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -28864,CHF,  -8493,EUR,  15059,GBP,  11353,JPY, -14099,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -28864,CHF,  -8501,EUR,  15059,GBP,  11353,JPY, -14090,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -28864,CHF,  -8509,EUR,  15059,GBP,  11353,JPY, -14083,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -28864,CHF,  -8509,EUR,  15059,GBP,  11353,JPY, -14083,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -28864,CHF,  -8509,EUR,  15059,GBP,  11353,JPY, -14083,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -28864,CHF,  -8509,EUR,  15059,GBP,  11353,JPY, -14083,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -28864,CHF,  -8509,EUR,  19271,GBP,   7140,JPY, -14083,NZD,  18641,USD,  -3936
2020/12/20 15:31:47,AUD,  10339,CAD, -28864,CHF,  -8509,EUR,  19290,GBP,   7121,JPY, -14083,NZD,  18641,USD,  -3936
2020/12/20 15:31:48,AUD,  10339,CAD, -28864,CHF,  -8509,EUR,  19296,GBP,   7116,JPY, -14083,NZD,  18641,USD,  -3936
2020/12/20 15:31:48,AUD,  10020,CAD, -28864,CHF,  -8509,EUR,  19614,GBP,   7116,JPY, -14083,NZD,  18641,USD,  -3936
2020/12/20 15:31:48,AUD,  10007,CAD, -28864,CHF,  -8509,EUR,  19627,GBP,   7116,JPY, -14083,NZD,  18641,USD,  -3936
2020/12/20 15:31:49,AUD,  10011,CAD, -28864,CHF,  -8509,EUR,  19623,GBP,   7116,JPY, -14083,NZD,  18641,USD,  -3936
2020/12/20 15:31:49,AUD,  10011,CAD, -28864,CHF,  -2803,EUR,  13917,GBP,   7116,JPY, -14083,NZD,  18641,USD,  -3936
2020/12/20 15:31:49,AUD,  10011,CAD, -28864,CHF,  -2786,EUR,  13900,GBP,   7116,JPY, -14083,NZD,  18641,USD,  -3936
2020/12/20 15:31:49,AUD,  10011,CAD, -28864,CHF,  -2786,EUR,  10517,GBP,   7116,JPY, -10700,NZD,  18641,USD,  -3936
2020/12/20 15:31:49,AUD,  10011,CAD, -28864,CHF,  -2786,EUR,  10517,GBP,   7116,JPY, -10700,NZD,  18641,USD,  -3936
2020/12/20 15:31:49,AUD,  10011,CAD, -28864,CHF,  -2786,EUR,  10514,GBP,   7116,JPY, -10697,NZD,  18641,USD,  -3936
2020/12/20 15:31:49,AUD,  10011,CAD, -28864,CHF,  -2786,EUR,  10509,GBP,   7116,JPY, -10691,NZD,  18641,USD,  -3936
2020/12/20 15:31:49,AUD,  10011,CAD, -28864,CHF,  -2786,EUR,   7220,GBP,   7116,JPY, -10691,NZD,  21930,USD,  -3936
2020/12/20 15:31:49,AUD,  10011,CAD, -28864,CHF,  -2786,EUR,   7217,GBP,   7116,JPY, -10691,NZD,  21933,USD,  -3936
2020/12/20 15:31:50,AUD,  10011,CAD, -28864,CHF,  -2786,EUR,   7213,GBP,   7116,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,  10011,CAD, -22061,CHF,  -2786,EUR,    410,GBP,   7116,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,  10011,CAD, -22051,CHF,  -2786,EUR,    400,GBP,   7116,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,  10011,CAD, -22049,CHF,  -2786,EUR,    397,GBP,   7116,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,  10011,CAD, -22049,CHF,   2853,EUR,    397,GBP,   1477,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,  10011,CAD, -22049,CHF,   2876,EUR,    397,GBP,   1454,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,  10011,CAD, -22049,CHF,   2883,EUR,    397,GBP,   1447,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -22049,CHF,   2883,EUR,    397,GBP,  11246,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -22049,CHF,   2883,EUR,    397,GBP,  11246,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -22049,CHF,   2883,EUR,    397,GBP,  11246,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -22049,CHF,   2883,EUR,    397,GBP,  11246,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -22049,CHF,   2883,EUR,    397,GBP,  11246,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -22049,CHF,   2883,EUR,    397,GBP,  11246,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19274,CHF,   2883,EUR,    397,GBP,   8471,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19286,CHF,   2883,EUR,    397,GBP,   8483,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8493,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8493,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8493,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8493,JPY, -10691,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   3263,JPY,  -5461,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   3233,JPY,  -5431,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   3233,JPY,  -5431,NZD,  21937,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8061,JPY,  -5431,NZD,  17109,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -5431,NZD,  17094,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -5431,NZD,  17094,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -5431,NZD,  17094,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -5431,NZD,  17094,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -5431,NZD,  17094,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -1261,NZD,  12924,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -1263,NZD,  12926,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -1254,NZD,  12917,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -1254,NZD,  12917,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -1254,NZD,  12917,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -19296,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -1254,NZD,  12917,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -11134,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   4756,USD,  -3936
2020/12/20 15:31:50,AUD,    213,CAD, -11144,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   4766,USD,  -3936
